id,burst_time,priority,arrival_time,turnaround_time,cpu_time_acquired,waiting_time
4865,9,-4,555,511405,9,511396
4866,11,15,397,1119649,11,1119638
4867,15,7,238,868669,15,868654
4868,17,-6,489,462918,17,462901
4869,13,-4,68,522541,13,522528
4870,7,17,399,1163811,7,1163804
4871,8,-15,128,158265,8,158257
4872,6,-19,964,52156,6,52150
4873,15,13,115,1054065,15,1054050
4874,14,18,530,1212865,14,1212851
4875,8,2,540,700073,8,700065
4876,17,-4,356,524895,17,524878
4877,9,19,319,1224660,9,1224651
4878,14,-4,691,527300,14,527286
4879,20,-9,465,370247,20,370227
4880,16,-13,776,246834,16,246818
4881,17,-11,107,304533,17,304516
4882,8,3,21,719268,8,719260
4883,19,8,838,904485,19,904466
4884,15,10,465,963404,15,963389
4885,14,5,215,805430,14,805416
4886,19,13,370,1055943,19,1055924
4887,6,0,85,627124,6,627118
4888,14,-14,463,213077,14,213063
4889,9,-17,6,93602,9,93593
4890,18,1,722,685452,18,685434
4891,7,14,288,1068175,7,1068168
4892,7,-20,247,5519,7,5512
4893,6,-12,596,262397,6,262391
4894,13,10,76,960429,13,960416
4895,18,12,524,1025862,18,1025844
4896,19,2,320,712966,19,712947
4897,5,15,499,1104984,5,1104979
4898,5,-11,857,299488,5,299483
4899,5,19,377,1226027,5,1226022
4900,13,3,652,746767,13,746754
4901,19,7,731,872353,19,872334
4902,6,9,568,918716,6,918710
4903,19,-4,58,522472,19,522453
4904,18,14,45,1085771,18,1085753
4905,11,-8,707,402886,11,402875
4906,6,-15,136,158389,6,158383
4907,15,-4,932,529041,15,529026
4908,19,6,90,836409,19,836390
4909,17,-15,674,182783,17,182766
4910,10,-20,533,11526,10,11516
4911,14,-13,603,245479,14,245465
4912,18,9,878,935592,18,935574
4913,18,-10,297,337202,18,337184
4914,12,4,451,776475,12,776463
4915,14,5,570,807927,14,807913
4916,9,-3,381,538809,9,538800
4917,15,-7,708,433459,15,433444
4918,20,-3,563,558233,20,558213
4919,8,19,578,1230579,8,1230571
4920,12,-3,626,558764,12,558752
4921,6,-11,336,288498,6,288492
4922,19,-9,840,373165,19,373146
4923,18,-15,411,180793,18,180775
4924,5,-16,489,134718,5,134713
4925,6,-3,844,549239,6,549233
4926,14,-11,627,308711,14,308697
4927,16,-14,906,216558,16,216542
4928,10,-1,83,595602,10,595592
4929,14,0,165,649483,14,649469
4930,20,-3,649,558962,20,558942
4931,14,-10,164,336308,14,336294
4932,18,-7,99,428975,18,428957
4933,5,9,942,926751,5,926746
4934,6,-12,845,267918,6,267912
4935,19,-19,93,54635,19,54616
4936,18,3,998,749526,18,749508
4937,15,-4,610,526682,15,526667
4938,16,10,887,966598,16,966582
4939,12,-11,135,304784,12,304772
4940,9,13,406,1039541,9,1039532
4941,13,-4,582,526482,13,526469
4942,13,-19,984,61365,13,61352
4943,17,-12,214,274058,17,274041
4944,12,-17,693,120687,12,120675
4945,14,19,973,1248600,14,1248586
4946,18,-16,212,148515,18,148497
4947,7,11,476,978611,7,978604
4948,8,13,222,1035479,8,1035471
4949,12,17,972,1185230,12,1185218
4950,19,-7,103,429026,19,429007
4951,16,7,733,872359,16,872343
4952,9,3,332,726159,9,726150
4953,9,-5,738,483970,9,483961
4954,20,19,7,1240693,20,1240673
4955,7,-3,102,532604,7,532597
4956,6,12,841,1017449,6,1017443
4957,12,-19,346,56704,12,56692
4958,5,1,30,657684,5,657679
4959,20,-15,860,184291,20,184271
4960,17,4,674,778180,17,778163
4961,5,16,575,1137260,5,1137255
4962,10,-12,175,253261,10,253251
4963,16,-14,191,210773,16,210757
4964,16,-15,854,184235,16,184219
4965,13,1,93,680519,13,680506
4966,10,-11,969,302005,10,301995
4967,16,17,184,1179263,16,1179247
4968,7,8,780,892398,7,892391
4969,7,4,891,770220,7,770213
4970,7,-13,578,230684,7,230677
4971,10,3,410,727591,10,727581
4972,18,7,156,868154,18,868136
4973,20,-7,173,429612,20,429592
4974,11,12,45,1022424,11,1022413
4975,8,-3,47,531575,8,531567
4976,14,-20,54,23187,14,23173
4977,9,5,976,802238,9,802229
4978,15,-16,786,152690,15,152675
4979,14,-2,996,592685,14,592671
4980,19,5,532,807668,19,807649
4981,9,-8,789,392238,9,392229
4982,10,-4,413,508583,10,508573
4983,5,18,895,1205711,5,1205706
4984,12,-7,869,434651,12,434639
4985,18,-12,437,275669,18,275651
4986,11,19,857,1247733,11,1247722
4987,14,-18,16,85320,14,85306
4988,11,4,935,780136,11,780125
4989,16,5,949,810768,16,810752
4990,6,10,230,942405,6,942399
4991,14,-15,245,179535,14,179521
4992,10,1,276,663171,10,663161
4993,12,17,458,1181365,12,1181353
4994,7,-16,575,136500,7,136493
4995,16,-13,705,246188,16,246172
4996,8,18,767,1202899,8,1202891
4997,13,-9,570,371230,13,371217
4998,17,-3,499,557639,17,557622
4999,6,-16,237,129250,6,129244
5000,11,19,588,1245571,11,1245560
5001,8,-6,479,447051,8,447043
5002,14,3,399,744873,14,744859
5003,6,-9,800,361472,6,361466
5004,8,-16,148,127217,8,127209
5005,7,7,459,854657,7,854650
5006,15,17,376,1180742,15,1180727
5007,13,14,259,1087435,13,1087422
5008,19,6,112,836630,19,836611
5009,18,-8,398,400735,18,400717
5010,20,14,83,1086063,20,1086043
5011,20,8,848,904562,20,904542
5012,12,-4,572,526393,12,526381
5013,10,-15,317,162251,10,162241
5014,12,-8,476,401138,12,401126
5015,16,-20,726,28361,16,28345
5016,5,8,753,891734,5,891729
5017,5,4,161,754035,5,754030
5018,12,-12,658,277372,12,277360
5019,9,-10,84,314493,9,314484
5020,17,9,589,933426,17,933409
5021,10,-17,634,107187,10,107177
5022,10,-2,345,570094,10,570084
5023,17,6,314,838165,17,838148
5024,20,-4,222,523853,20,523833
5025,9,19,318,1224642,9,1224633
5026,19,8,336,900627,19,900608
5027,9,-9,947,364815,9,364806
5028,5,8,141,878133,5,878128
5029,6,-9,182,347427,6,347421
5030,18,5,807,809663,18,809645
5031,12,13,763,1058959,12,1058947
5032,18,-20,502,26595,18,26577
5033,9,-9,917,364271,9,364262
5034,13,11,787,996538,13,996525
5035,17,-7,124,429206,17,429189
5036,20,-2,907,592045,20,592025
5037,12,-8,327,400194,12,400182
5038,12,3,12,741895,12,741883
5039,19,10,364,962585,19,962566
5040,18,-1,749,622323,18,622305
5041,15,14,332,1088044,15,1088029
5042,8,-12,26,250146,8,250138
5043,6,-5,780,484689,6,484683
5044,10,-7,99,407951,10,407941
5045,11,18,273,1211153,11,1211142
5046,18,-18,465,88792,18,88774
5047,13,0,556,652420,13,652407
5048,5,-14,115,188986,5,188981
5049,14,-15,156,178948,14,178934
5050,20,2,712,715978,20,715958
5051,11,11,427,993976,11,993965
5052,12,-10,56,335576,12,335564
5053,11,-4,369,524972,11,524961
5054,5,17,405,1163904,5,1163899
5055,11,-11,99,304468,11,304457
5056,17,-13,561,245152,17,245135
5057,16,9,71,929589,16,929573
5058,13,15,171,1118063,13,1118050
5059,6,-18,533,73857,6,73851
5060,9,1,545,669285,9,669276
5061,13,-18,2,85205,13,85192
5062,14,-16,761,152502,14,152488
5063,10,5,826,798872,10,798862
5064,20,-16,12,146829,20,146809
5065,8,-3,374,538599,8,538591
5066,17,9,194,930472,17,930455
5067,18,-12,274,274557,18,274539
5068,17,3,335,744424,17,744407
5069,7,15,250,1099889,7,1099882
5070,19,-7,762,433832,19,433813
5071,20,-19,979,61335,20,61315
5072,10,-12,141,252581,10,252571
5073,16,-18,420,88436,16,88420
5074,5,19,456,1228004,5,1227999
5075,9,-14,462,196659,9,196650
5076,9,-11,359,289093,9,289084
5077,16,0,379,650962,16,650946
5078,20,-6,727,464715,20,464695
5079,18,8,277,900141,18,900123
5080,20,14,834,1091967,20,1091947
5081,16,-19,895,60812,16,60796
5082,12,6,242,837583,12,837571
5083,16,8,837,904449,16,904433
5084,7,13,706,1045898,7,1045891
5085,8,17,669,1169682,8,1169674
5086,8,4,36,751349,8,751341
5087,5,-4,244,504954,5,504949
5088,19,5,54,804235,19,804216
5089,10,2,672,702815,10,702805
5090,5,-10,294,318866,5,318861
5091,13,-19,978,61318,13,61305
5092,14,-4,165,523328,14,523314
5093,17,3,991,749452,17,749435
5094,10,12,670,1013768,10,1013758
5095,7,19,710,1233218,7,1233211
5096,16,-15,384,180579,16,180563
5097,10,-7,402,414651,10,414641
5098,19,-5,964,498120,19,498101
5099,15,1,249,681867,15,681852
5100,17,-13,40,241347,17,241330
5101,15,1,606,684614,15,684599
5102,17,3,474,745378,17,745361
5103,9,18,958,1207043,9,1207034
5104,15,-17,351,118093,15,118078
5105,9,19,103,1219773,9,1219764
5106,14,18,296,1211262,14,1211248
5107,19,-1,340,619293,19,619274
5108,10,6,299,818976,10,818966
5109,9,9,483,916897,9,916888
5110,12,11,71,991405,12,991393
5111,18,2,616,715175,18,715157
5112,6,-4,299,505990,6,505984
5113,16,-5,699,496143,16,496127
5114,14,-20,507,26630,14,26616
5115,9,-9,891,363622,9,363613
5116,9,12,446,1008600,9,1008591
5117,9,14,276,1067948,9,1067939
5118,12,-16,959,153985,12,153973
5119,8,-2,125,565525,8,565517
5120,10,-13,59,219690,10,219680
5121,8,-10,64,314022,8,314014
5122,19,15,751,1122391,19,1122372
5123,20,6,403,839010,20,838990
5124,10,9,500,917242,10,917232
5125,10,-7,377,414082,10,414072
5126,5,15,71,1095951,5,1095946
5127,7,-16,161,127470,7,127463
5128,20,1,484,683692,20,683672
5129,10,14,225,1066742,10,1066732
5130,15,1,123,680788,15,680773
5131,9,-5,801,485211,9,485202
5132,10,19,624,1231468,10,1231458
5133,12,16,851,1153178,12,1153166
5134,20,15,283,1118891,20,1118871
5135,18,10,608,964600,18,964582
5136,10,-12,141,252591,10,252581
5137,19,-15,136,178829,19,178810
5138,5,15,571,1106579,5,1106574
5139,10,-8,123,377951,10,377941
5140,8,-12,803,266836,8,266828
5141,16,5,236,805577,16,805561
5142,15,10,122,960851,15,960836
5143,10,-16,92,125981,10,125971
5144,18,4,64,773717,18,773699
5145,16,-5,893,497578,16,497562
5146,12,12,335,1024584,12,1024572
5147,10,19,97,1219614,10,1219604
5148,12,1,703,685284,12,685272
5149,11,8,762,903982,11,903971
5150,18,-9,437,370039,18,370021
5151,10,8,788,892507,10,892497
5152,9,-5,820,485647,9,485638
5153,7,-17,236,98456,7,98449
5154,7,3,2,718907,7,718900
5155,11,-3,55,554176,11,554165
5156,18,-7,387,431271,18,431253
5157,12,10,695,965254,12,965242
5158,12,2,656,715513,12,715501
5159,14,17,106,1178603,14,1178589
5160,18,-17,395,118400,18,118382
5161,15,-16,790,152723,15,152708
5162,12,3,848,748216,12,748204
5163,16,11,804,996675,16,996659
5164,13,-10,52,335538,13,335525
5165,7,4,584,763160,7,763153
5166,17,0,794,654298,17,654281
5167,14,10,381,962667,14,962653
5168,13,-6,861,465637,13,465624
5169,17,-18,315,87706,17,87689
5170,9,-20,306,6844,9,6835
5171,7,15,423,1103342,7,1103335
5172,15,7,374,869713,15,869698
5173,20,6,223,837416,20,837396
5174,20,2,453,714037,20,714017
5175,10,-19,247,37016,10,37006
5176,12,-18,514,89030,12,89018
5177,11,9,305,931197,11,931186
5178,12,15,849,1122968,12,1122956
5179,18,11,825,996807,18,996789
5180,18,-19,147,55185,18,55167
5181,13,-4,5,522068,13,522055
5182,12,-19,758,59922,12,59910
5183,6,-19,7,31606,6,31600
5184,6,-9,135,346417,6,346411
5185,9,1,319,664138,9,664129
5186,11,-20,632,27573,11,27562
5187,7,9,346,914026,7,914019
5188,15,-3,283,555772,15,555757
5189,15,14,601,1090082,15,1090067
5190,17,-13,176,242315,17,242298
5191,7,10,293,943679,7,943672
5192,17,13,180,1054523,17,1054506
5193,11,-19,477,57633,11,57622
5194,11,-14,692,214947,11,214936
5195,5,-9,630,357531,5,357526
5196,8,-9,200,347819,8,347811
5197,9,0,465,635485,9,635476
5198,9,-2,114,565326,9,565317
5199,13,6,547,840174,13,840161
5200,13,2,821,716588,13,716575
5201,15,-17,599,120019,15,120004
5202,10,16,784,1141357,10,1141347
5203,12,-19,658,59139,12,59127
5204,11,-10,559,339221,11,339210
5205,8,5,21,782018,8,782010
5206,5,2,322,695556,5,695551
5207,17,-4,7,522105,17,522088
5208,9,2,833,705948,9,705939
5209,15,3,695,747162,15,747147
5210,14,-6,873,465683,14,465669
5211,10,0,703,640745,10,640735
5212,9,9,506,917403,9,917394
5213,13,-6,986,466612,13,466599
5214,10,13,53,1031906,10,1031896
5215,8,-11,901,300489,8,300481
5216,9,9,915,926210,9,926201
5217,14,-7,954,435388,14,435374
5218,14,-13,527,244925,14,244911
5219,6,18,116,1189336,6,1189330
5220,12,-6,398,462159,12,462147
5221,15,10,860,966419,15,966404
5222,6,13,723,1046212,6,1046206
5223,19,-14,844,216082,19,216063
5224,19,17,782,1183708,19,1183689
5225,17,-15,17,177951,17,177934
5226,16,-4,995,529572,16,529556
5227,12,-7,543,432445,12,432433
5228,10,-15,227,160209,10,160199
5229,11,9,118,929909,11,929898
5230,19,17,116,1178684,19,1178665
5231,8,13,747,1046762,8,1046754
5232,6,9,210,911221,6,911215
5233,9,11,387,976802,9,976793
5234,7,0,202,629904,7,629897
5235,10,16,824,1142280,10,1142270
5236,13,-4,202,523652,13,523639
5237,8,3,361,726661,8,726653
5238,14,5,924,810556,14,810542
5239,8,-19,958,52066,8,52058
5240,15,13,802,1059274,15,1059259
5241,15,-6,420,462364,15,462349
5242,14,-9,116,367451,14,367437
5243,16,13,123,1054139,16,1054123
5244,6,10,26,938080,6,938074
5245,6,18,907,1205924,6,1205918
5246,12,1,137,680944,12,680932
5247,9,-17,124,96016,9,96007
5248,5,-16,931,144003,5,143998
5249,7,-6,545,448620,7,448613
5250,7,12,438,1008508,7,1008501
5251,17,13,0,1053227,17,1053210
5252,10,-8,460,384792,10,384782
5253,6,12,246,1004478,6,1004472
5254,17,-2,981,592614,17,592597
5255,19,-5,946,497972,19,497953
5256,9,14,848,1080827,9,1080818
5257,8,6,786,829941,8,829933
5258,12,-6,722,464662,12,464650
5259,7,11,96,970515,7,970508
5260,17,-14,586,214127,17,214110
5261,14,6,667,841139,14,841125
5262,19,-12,2,272507,19,272488
5263,17,-13,928,248033,17,248016
5264,12,0,58,648669,12,648657
5265,11,12,112,1022880,11,1022869
5266,8,19,625,1231475,8,1231467
5267,18,4,54,773643,18,773625
5268,11,-17,363,118166,11,118155
5269,15,-5,120,491863,15,491848
5270,15,-3,196,555147,15,555132
5271,10,8,664,889669,10,889659
5272,7,6,166,815778,7,815771
5273,16,18,31,1209120,16,1209104
5274,13,6,242,837586,13,837573
5275,13,12,763,1027699,13,1027686
5276,9,-1,87,595666,9,595657
5277,8,8,731,891350,8,891342
5278,6,-13,524,229460,6,229454
5279,8,-5,773,484588,8,484580
5280,20,11,660,995543,20,995523
5281,19,-6,378,462054,19,462035
5282,8,13,426,1039938,8,1039930
5283,15,10,504,963687,15,963672
5284,17,14,61,1085901,17,1085884
5285,6,7,194,848874,6,848868
5286,16,-5,645,495734,16,495718
5287,9,-12,812,267112,9,267103
5288,6,9,124,909380,6,909374
5289,6,-5,465,478054,6,478048
5290,18,-12,265,274480,18,274462
5291,7,-8,547,386894,7,386887
5292,10,11,970,989225,10,989215
5293,10,-4,561,511490,10,511480
5294,7,8,409,884188,7,884181
5295,5,-4,691,514317,5,514312
5296,7,8,195,879369,7,879362
5297,17,-16,203,148434,17,148417
5298,8,7,738,860451,8,860443
5299,15,-18,108,86054,15,86039
5300,7,-19,677,46359,7,46352
5301,20,-6,37,459429,20,459409
5302,9,18,81,1188498,9,1188489
5303,12,-7,243,430071,12,430059
5304,18,-5,73,491407,18,491389
5305,18,15,116,1117654,18,1117636
5306,13,3,800,747868,13,747855
5307,20,-6,116,459950,20,459930
5308,17,13,574,1057600,17,1057583
5309,8,-10,340,319963,8,319955
5310,8,16,979,1145662,8,1145654
5311,13,19,663,1246143,13,1246130
5312,10,-12,945,270160,10,270150
5313,14,10,896,966663,14,966649
5314,7,-18,393,70854,7,70847
5315,19,0,410,651183,19,651164
5316,14,9,287,931025,14,931011
5317,16,17,731,1183355,16,1183339
5318,15,10,993,967395,15,967380
5319,10,-3,134,533313,10,533303
5320,5,-7,770,422198,5,422193
5321,11,-11,950,311144,11,311133
5322,11,-3,720,559488,11,559477
5323,7,-3,629,544539,7,544532
5324,8,-3,926,551211,8,551203
5325,14,13,763,1058963,14,1058949
5326,8,-8,96,377398,8,377390
5327,10,-10,477,323091,10,323081
5328,13,-16,481,150556,13,150543
5329,6,-13,758,234650,6,234644
5330,15,17,269,1179939,15,1179924
5331,11,12,765,1027736,11,1027725
5332,9,-18,826,80340,9,80331
5333,7,0,734,641508,7,641501
5334,10,9,82,908439,10,908429
5335,13,-17,701,120752,13,120739
5336,13,-2,915,592111,13,592098
5337,11,-3,657,559028,11,559017
5338,9,-9,499,354978,9,354969
5339,10,11,809,985805,10,985795
5340,19,0,78,648780,19,648761
5341,16,-13,50,241416,16,241400
5342,12,-20,447,26190,12,26178
5343,13,10,979,967304,13,967291
5344,12,-10,77,335796,12,335784
5345,17,-7,999,435764,17,435747
5346,9,-5,597,480993,9,480984
5347,11,0,849,654679,11,654668
5348,13,2,324,713034,13,713021
5349,10,4,465,760585,10,760575
5350,15,11,20,991000,15,990985
5351,20,16,772,1152555,20,1152535
5352,13,-1,569,621030,13,621017
5353,12,10,126,960870,12,960858
5354,18,-20,83,23400,18,23382
5355,8,0,607,638483,8,638475
5356,14,-19,92,54627,14,54613
5357,10,6,50,813266,10,813256
5358,11,-11,517,307848,11,307837
5359,18,-7,492,432011,18,431993
5360,6,4,603,763698,6,763692
5361,19,-13,732,246426,19,246407
5362,5,9,835,924513,5,924508
5363,5,-5,315,475038,5,475033
5364,14,16,890,1153411,14,1153397
5365,19,7,34,867265,19,867246
5366,5,14,790,1079636,5,1079631
5367,11,7,823,872952,11,872941
5368,11,-14,243,211302,11,211291
5369,14,1,982,687462,14,687448
5370,11,0,745,654022,11,654011
5371,11,17,885,1184578,11,1184567
5372,7,-7,664,419796,7,419789
5373,14,2,920,717322,14,717308
5374,17,-10,55,335552,17,335535
5375,10,-11,176,284991,10,284981
5376,11,-15,272,179740,11,179729
5377,19,-14,415,212805,19,212786
5378,6,15,269,1100331,6,1100325
5379,7,3,968,739997,7,739990
5380,13,9,581,933339,13,933326
5381,12,-8,687,402768,12,402756
5382,14,0,153,649349,14,649335
5383,15,9,731,934401,15,934386
5384,15,-2,269,587142,15,587127
5385,20,13,697,1058471,20,1058451
5386,7,15,519,1105534,7,1105527
5387,20,8,896,904940,20,904920
5388,14,-5,320,493472,14,493458
5389,9,12,461,1008972,9,1008963
5390,17,-12,211,274027,17,274010
5391,11,14,748,1091299,11,1091288
5392,10,-6,1000,458119,10,458109
5393,9,-12,301,256177,9,256168
5394,20,9,553,933088,20,933068
5395,6,-14,59,187814,6,187808
5396,11,-5,967,498171,11,498160
5397,18,-12,989,280014,18,279996
5398,13,-6,328,461714,13,461701
5399,8,-9,999,365578,8,365570
5400,10,-11,619,294855,10,294845
5401,7,18,38,1187406,7,1187399
5402,19,-6,266,461246,19,461227
5403,15,-13,267,243067,15,243052
5404,20,16,695,1152053,20,1152033
5405,13,-18,992,92425,13,92412
5406,12,7,632,871639,12,871627
5407,6,-6,153,440043,6,440037
5408,17,-4,62,522514,17,522497
5409,15,-6,334,461749,15,461734
5410,20,-16,968,154074,20,154054
5411,11,-16,664,151806,11,151795
5412,11,-18,436,88523,11,88512
5413,11,-13,827,247144,11,247133
5414,18,-2,125,586045,18,586027
5415,9,-16,520,135355,9,135346
5416,6,-16,487,134670,6,134664
5417,8,6,212,816803,8,816795
5418,17,-4,320,524584,17,524567
5419,8,12,512,1010029,8,1010021
5420,15,-3,788,560135,15,560120
5421,12,18,810,1214827,12,1214815
5422,8,-3,19,530963,8,530955
5423,8,10,268,943184,8,943176
5424,9,-16,708,139217,9,139208
5425,10,-11,482,291907,10,291897
5426,9,5,369,789235,9,789226
5427,20,-20,324,25362,20,25342
5428,13,-19,842,60494,13,60481
5429,17,-13,857,247442,17,247425
5430,15,11,885,997284,15,997269
5431,14,-14,68,209810,14,209796
5432,12,-14,239,211268,12,211256
5433,18,6,698,841428,18,841410
5434,10,0,454,635233,10,635223
5435,11,0,66,648734,11,648723
5436,20,2,453,714047,20,714027
5437,14,1,993,687508,14,687494
5438,20,-11,758,309629,20,309609
5439,13,-16,344,149413,13,149400
5440,13,1,190,681375,13,681362
5441,16,7,776,872616,16,872600
5442,20,-19,236,55891,20,55871
5443,7,9,739,922234,7,922227
5444,8,14,121,1064540,8,1064532
5445,6,-5,750,484189,6,484183
5446,19,6,886,842853,19,842834
5447,12,-5,477,494571,12,494559
5448,15,-16,174,148166,15,148151
5449,18,-13,604,245508,18,245490
5450,5,6,691,827903,5,827898
5451,16,-15,937,184889,16,184873
5452,16,-2,872,591761,16,591745
5453,8,-15,749,171460,8,171452
5454,7,0,336,632464,7,632457
5455,14,-8,960,404705,14,404691
5456,10,-4,575,511859,10,511849
5457,14,18,127,1209935,14,1209921
5458,11,14,407,1088635,11,1088624
5459,16,-16,400,149803,16,149787
5460,8,-3,214,534957,8,534949
5461,14,10,363,962547,14,962533
5462,12,-1,933,623709,12,623697
5463,20,-13,177,242334,20,242314
5464,16,9,678,934038,16,934022
5465,5,2,122,691225,5,691220
5466,13,5,896,810285,13,810272
5467,18,-4,832,528145,18,528127
5468,20,5,825,809790,20,809770
5469,12,10,838,966275,12,966263
5470,8,-17,132,96170,8,96162
